"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"eIF3m",4.50355539202189e-05,0.183744638109431,0.465,0.37,0.533536207292834
"HmgD",4.52878964234618e-05,0.173615460714002,0.924,0.892,0.536525708928752
"Fitm",4.52953744175531e-05,0.431919977446922,0.1,0.056,0.536614300724751
"fl(2)d",4.53610979192843e-05,0.18208538819775,0.574,0.469,0.537392927049761
"robo1",4.55407007386579e-05,0.245461108082629,0.366,0.279,0.53952068165088
"DOR",4.58469578003447e-05,-0.304141092199838,0.745,0.735,0.543148909060683
"Psf3",4.60206453664835e-05,0.323545991647961,0.105,0.059,0.54520658565673
"U2af38",4.68110851413584e-05,0.164974260318628,0.261,0.186,0.554570925669673
"NP15.6",4.71657562278301e-05,0.133966912501447,0.432,0.327,0.558772714031104
"Kmn2",4.79468181472539e-05,0.470007615557343,0.142,0.089,0.568025954590517
"CG16700",4.80370808039297e-05,0.477804613185201,0.147,0.093,0.569095296284155
"CDC50",4.80614926406259e-05,0.358932742188017,0.188,0.128,0.569384503313495
"CG5412",4.84709952864175e-05,0.489165420924025,0.087,0.046,0.574235881158188
"pico",4.8622963999312e-05,0.211607860261826,0.638,0.535,0.576036254499849
"Nct",4.87944039068865e-05,0.260350083421524,0.186,0.123,0.578067303084885
"mael",4.88577088242796e-05,0.163393659270859,0.115,0.068,0.57881727644124
"CG8223",4.91552421087499e-05,0.131011699318604,0.435,0.331,0.58234215326236
"scaf",5.04174402443272e-05,0.631039217133693,0.107,0.062,0.597295414574545
"CG14646",5.06620008619199e-05,0.400510118706212,0.141,0.088,0.600192724211165
"Flacc",5.08110541501179e-05,0.322398503291583,0.23,0.162,0.601958558516447
"CG3781",5.09149626485038e-05,0.853785095600764,0.08,0.042,0.603189562496824
"ATPsyndelta",5.13707523534285e-05,0.1629494974202,0.551,0.434,0.608589303131067
"ND-B18",5.14281593446036e-05,0.142976896223715,0.469,0.359,0.609269403755519
"AP-1gamma",5.14742476077087e-05,0.154972845256379,0.492,0.381,0.609815411408525
"p115",5.18964670474551e-05,0.121534334709368,0.08,0.041,0.6148174451112
"Pop2",5.2173936623028e-05,0.211870264711556,0.299,0.217,0.618104627173012
"Fim",5.25303080423464e-05,0.230784686188149,0.848,0.782,0.622326559377678
"dwg",5.28109483554463e-05,1.0465854370917,0.071,0.036,0.625651305166973
"RpS23",5.32337157112249e-05,0.156766872183656,0.988,0.989,0.630659830030882
"Hsc70-5",5.33491353632529e-05,0.245121394126308,0.299,0.219,0.632027206648457
"CG4853",5.34014831580868e-05,0.21813821274861,0.139,0.086,0.632647370973855
"CG14995",5.35219732171174e-05,0.269045585546832,0.462,0.364,0.63407481670319
"levy",5.37628222940833e-05,0.190266430382532,0.558,0.459,0.636928155718005
"lid",5.38501566891772e-05,0.176552958452358,0.42,0.322,0.637962806296682
"Tsp26A",5.40688259184844e-05,0.206900850342431,0.273,0.196,0.640553380656285
"pxb",5.46826568169019e-05,0.195575220005998,0.285,0.205,0.647825435309836
"Alg11",5.48995793023794e-05,0.132632925310293,0.254,0.178,0.650395315995289
"CG12091",5.50421374324432e-05,0.137866870441214,0.274,0.194,0.652084202162154
"tutl",5.50592020067083e-05,0.173236757536379,0.368,0.28,0.652286366173473
"Cp1",5.52584814675238e-05,0.157814158298298,0.736,0.635,0.654647229945754
"CG14969",5.60524578610524e-05,0.176407235727677,0.301,0.218,0.664053468279888
"CG5946",5.71013711878095e-05,0.171612850512551,0.321,0.238,0.676479944461979
"CG8939",5.71638804541269e-05,0.258578736653127,0.177,0.118,0.677220491740042
"Set",5.73724107291014e-05,0.158908659891446,0.382,0.286,0.679690949907664
"Hsp67Ba",5.78644457373444e-05,0.484112113944541,0.157,0.101,0.685520088650319
"CG31637",5.79259848236284e-05,0.213813535618833,0.278,0.202,0.686249142205525
"Ost48",5.80347251817249e-05,0.258471289700751,0.246,0.174,0.687537389227894
"TppII",5.80541495286686e-05,0.188359755336351,0.21,0.143,0.687767509466137
"Hydr2",5.81668824939971e-05,0.19160235442972,0.259,0.185,0.689103056906384
"SdhA",5.90212089134753e-05,0.256662502497494,0.211,0.145,0.699224261997942
"SC35",5.93240523710109e-05,0.179627166980541,0.464,0.364,0.702812048439366
"CG32641",5.9525315458375e-05,0.390550602370836,0.138,0.087,0.705196412235368
"hyd",5.95284752634663e-05,0.188866298853849,0.321,0.236,0.705233846446285
"Als2",6.01300879369744e-05,0.820119410253939,0.062,0.029,0.712361151789336
"Tfb1",6.08443988217572e-05,0.211193519594953,0.205,0.138,0.720823592841357
"HisRS",6.08493899729415e-05,0.192888571261088,0.309,0.225,0.720882723009438
"CG11180",6.08773627954981e-05,0.190334758341161,0.238,0.167,0.721214117038266
"Tsp42Ej",6.23982896062629e-05,0.287497996355934,0.068,0.033,0.739232536965397
"cerv",6.26323544112566e-05,0.411183716823538,0.117,0.07,0.742005502710157
"Dhc64C",6.26778805414451e-05,0.399109054540921,0.166,0.108,0.7425448507745
"eIF2Bbeta",6.29643451128212e-05,0.220732712294346,0.145,0.091,0.745938596551592
"Ced-12",6.34926085214283e-05,0.550678828479673,0.094,0.052,0.752196933153362
"CG1407",6.39355707383257e-05,0.293121901549356,0.15,0.096,0.757444706536944
"da",6.40424844516699e-05,0.185793812586614,0.611,0.487,0.758711313298933
"crq",6.4722638173096e-05,0.23656956919606,0.269,0.193,0.766769094436669
"Ets97D",6.48267142267855e-05,0.36037299914292,0.099,0.056,0.768002083444728
"CG14230",6.48549098272203e-05,0.332644301497311,0.152,0.098,0.768336116723079
"mbc",6.48687328090888e-05,0.341014529519424,0.361,0.278,0.768499877589275
"Ssb-c31a",6.52452328015077e-05,0.113686573032929,0.196,0.131,0.772960272999462
"Madm",6.55003597708386e-05,0.248195033388536,0.24,0.171,0.775982762205125
"mib2",6.61597456344139e-05,0.453602911823146,0.137,0.086,0.783794506530901
"sktl",6.63116963171874e-05,0.139862165551009,0.262,0.187,0.78559466626972
"Clamp",6.63717622516459e-05,0.270892996684891,0.324,0.242,0.78630626739525
"mRpS31",6.64569251174316e-05,0.254473823943065,0.24,0.17,0.787315191866212
"hrg",6.67370747307053e-05,0.159406283282681,0.494,0.382,0.790634124334666
"Prp19",6.69359998276803e-05,0.249400224427153,0.156,0.1,0.792990789958529
"GstD1",6.71603364778623e-05,-0.171043883259366,0.898,0.898,0.795648506253235
"CG5783",6.78612149371858e-05,0.570105384661616,0.116,0.07,0.803951813360841
"larp",6.81085521969159e-05,0.270770853387607,0.817,0.724,0.806882017876862
"CG17996",6.83095207626589e-05,0.42025366078636,0.114,0.068,0.809262892475219
"msk",6.83971368637419e-05,0.16472397115025,0.378,0.287,0.81030088042475
"Mon1",6.84972230762242e-05,0.276519987136521,0.074,0.038,0.811486601784028
"Mical",6.86166354643614e-05,0.163341082367153,0.228,0.158,0.81290128034629
"CG9471",6.94665636723293e-05,0.492058367548512,0.109,0.064,0.822970379826086
"Npc2a",7.01569018082724e-05,0.354968906434094,0.307,0.231,0.831148815722603
"Tspo",7.12537293861169e-05,0.288694420696961,0.573,0.481,0.844142932037327
"CG9684",7.14023560551056e-05,0.194552310220978,0.22,0.152,0.845903712184836
"GM130",7.15562914303398e-05,0.265080281451145,0.14,0.088,0.847727384575235
"Mlf",7.19275962537117e-05,0.205089725223196,0.376,0.286,0.852126232817723
"Uev1A",7.23081919627974e-05,0.185371258326854,0.494,0.393,0.85663515018326
"inc",7.26631174206756e-05,0.152993658535558,0.421,0.325,0.860839952082744
"wac",7.30006077795586e-05,0.105143553469664,0.212,0.146,0.864838200364431
"Spred",7.30117158346298e-05,0.163137595514107,0.552,0.432,0.864969797492859
"uex",7.32302389436715e-05,0.176108373494105,0.845,0.726,0.867558640765676
"CG3061",7.3332155277561e-05,0.190799261633589,0.23,0.162,0.868766043573266
"CG13850",7.37666476674638e-05,0.440569306452496,0.078,0.041,0.873913474916443
"polo",7.42240997857075e-05,0.323014587063238,0.15,0.096,0.879332910161277
"MICAL-like",7.45279616729326e-05,0.486331321770466,0.203,0.143,0.882932761939233
"CG15423",7.47268415800582e-05,1.71437845608283,0.018,0.003,0.885288892198949
"CG17278",7.50954364958902e-05,0.688582738205616,0.086,0.047,0.889655636166812
"Rbm13",7.52146323604667e-05,0.326446286810135,0.177,0.119,0.891067749574449
"stmA",7.5457405365774e-05,0.284080739061098,0.142,0.09,0.893943881368325
"anchor",7.58254806902569e-05,0.959595949353603,0.072,0.037,0.898304469737474
"Nca",7.62470599105162e-05,0.199727341969274,0.228,0.159,0.903298918759886
"HP5",7.63338123644106e-05,0.187020861338116,0.379,0.288,0.904326675081173
"COX7A",7.64435008471526e-05,0.169101128789127,0.726,0.629,0.905626154536217
"tgo",7.7276042991141e-05,0.163755871047685,0.17,0.111,0.915489281316047
"CG7632",7.82197682808353e-05,0.767781995386986,0.064,0.031,0.926669594823056
"PIG-T",7.93463891154418e-05,0.19280096368227,0.29,0.211,0.940016671850639
"sosie",7.93578335757292e-05,-1.12264403119207,0.04,0.076,0.940152254371663
"Hmgs",7.98252063934473e-05,0.159801735074617,0.162,0.105,0.94568922014317
"CG12025",8.03168147294026e-05,0.115960400582363,0.464,0.359,0.951513304099233
"CG8974",8.07547451791819e-05,0.163201098323412,0.356,0.268,0.956701466137768
"SpdS",8.0803931358849e-05,0.332270196416522,0.173,0.116,0.957284174808284
"Idi",8.08842470972387e-05,0.405064660862226,0.1,0.057,0.958235675360987
"CG6144",8.13001748801058e-05,0.331558355606957,0.12,0.072,0.963163171804613
"TfIIA-S",8.16573210462785e-05,0.186631723724271,0.458,0.357,0.967394282435261
"qkr58E-2",8.17454279446402e-05,0.152091405538813,0.251,0.179,0.968438084860152
"eIF2gamma",8.17818206744595e-05,0.155443791165226,0.307,0.228,0.968869229530322
"Rabex-5",8.23618400171829e-05,0.337980563055057,0.164,0.108,0.975740718683566
"DUBAI",8.30210183025616e-05,0.252774569662929,0.189,0.128,0.983550003830447
"slim",8.32082685637411e-05,0.25910834295507,0.327,0.247,0.985768357674641
"Vha100-2",8.37750558585141e-05,0.167013964454567,0.368,0.276,0.992483086755816
"scf",8.50735609051454e-05,0.266691221897315,0.548,0.455,1
"Prosbeta7",8.54508476869663e-05,0.206643360107663,0.396,0.302,1
"RpL18",8.55779058216828e-05,0.139612408156612,0.981,0.975,1
"zfh2",8.62123810968856e-05,0.788565638311681,0.078,0.041,1
"Glo1",8.65141656553389e-05,0.231624289154998,0.22,0.155,1
"nSMase",8.67471380601116e-05,0.372782125194083,0.121,0.073,1
"GAA1",8.68293010776752e-05,0.196419585128599,0.174,0.116,1
"CG14647",8.74114303467463e-05,0.224869115186444,0.112,0.066,1
"HP1c",8.76993669468295e-05,0.356087697770714,0.15,0.097,1
"fray",8.89054672892575e-05,0.337578278695826,0.098,0.056,1
"CG13365",8.89802092760889e-05,0.173148406083401,0.257,0.183,1
"CG12895",9.04391455130127e-05,0.294139883976345,0.171,0.113,1
"CG33970",9.15607861151642e-05,0.239918938977604,0.203,0.139,1
"CG32579",9.15903792633995e-05,0.360543007152102,0.219,0.155,1
"Pglym78",9.25165144090645e-05,0.178053151691987,0.502,0.399,1
"fs(1)h",9.32996318830116e-05,0.162103458529078,0.958,0.919,1
"ERp60",9.34501688410745e-05,0.142916144666647,0.607,0.49,1
"CG10098",9.34534130061666e-05,0.392983925132543,0.191,0.132,1
"CG16753",9.39493872488419e-05,0.504762975874689,0.097,0.056,1
"Cndp2",9.43740505470076e-05,0.330814415122662,0.162,0.106,1
"dod",9.46843293910043e-05,0.169969936966288,0.252,0.18,1
"CG2926",9.54591186734941e-05,0.201679459069878,0.437,0.337,1
"loj",9.56723450950277e-05,0.157785802388094,0.279,0.203,1
"CG3420",9.7707968820081e-05,0.166613239458505,0.222,0.155,1
"CG5958",9.78479883018268e-05,-2.11639371242748,0.014,0.039,1
"CG9135",9.85963578740995e-05,0.176982536982336,0.457,0.362,1
"Prp38",9.90233062828746e-05,0.304034276284087,0.069,0.035,1
"CG7646",9.94966663712266e-05,0.348484455032384,0.135,0.085,1
"Prx2540-2",0.000100326636053099,1.94443621463457,0.021,0.004,1
"nuf",0.000100564709255805,0.202488799370291,0.873,0.802,1
"Fer2LCH",0.00010057680346428,0.102704524490609,0.905,0.855,1
"Tbp",0.000101713709411602,0.325695891539431,0.115,0.07,1
"Pvf3",0.000101959824596952,0.506970653593593,0.131,0.082,1
"mtSSB",0.000101991395245878,0.147053097163312,0.267,0.192,1
"pit",0.000102267716729892,0.263341231366919,0.24,0.172,1
"CG1888",0.000102736265348641,0.300259220502166,0.121,0.074,1
"TyrRS",0.000103510764925913,0.174705713329699,0.192,0.131,1
"CG31365",0.000103570278872699,0.149750775783491,0.184,0.123,1
"melt",0.000103938105362992,0.196087845581428,0.323,0.24,1
"Pnn",0.000105067121590415,0.207787261424672,0.267,0.193,1
"AdSL",0.000105203707031902,0.191045632611579,0.128,0.079,1
"l(3)02640",0.000105973432038523,0.29431848360903,0.142,0.091,1
"CG5339",0.000106171148775167,0.276655569154428,0.136,0.086,1
"Stam",0.000106700718936856,0.184995520264147,0.203,0.139,1
"CG7430",0.000107158065564451,0.237609755630773,0.259,0.189,1
"Rs1",0.000107842959863096,0.117388059168963,0.274,0.2,1
"Ars2",0.000108053003882851,0.145885057323612,0.479,0.382,1
"hop",0.000108098829796038,0.23203210237886,0.452,0.357,1
"CG5853",0.000108924251307898,0.216226609916414,0.24,0.172,1
"Non3",0.000109798729024923,0.203106839292234,0.162,0.106,1
"Cen",0.000109845423763467,0.504251463467951,0.079,0.043,1
"CG7655",0.000110526781920668,0.114682427466855,0.388,0.297,1
"ND-49",0.000110875824263471,0.161864885788576,0.384,0.293,1
"CG10803",0.000111261773968333,0.11077780386615,0.3,0.22,1
"az2",0.000111322025355323,0.402792481353083,0.104,0.061,1
"CG13369",0.000112249989544555,0.274207302756092,0.189,0.13,1
"Adi1",0.00011269757783713,0.211051804936115,0.248,0.178,1
"ab",0.000112930194364194,0.243802081693166,0.318,0.238,1
"nvd",0.000112931746342881,0.472113588497411,0.163,0.109,1
"eIF3k",0.000113001667400646,0.208897924219393,0.427,0.337,1
"rnh1",0.000113206726315065,0.147737290206053,0.167,0.111,1
"Chd1",0.000113403175875832,0.174297546299282,0.326,0.245,1
"cana",0.000113719082314112,0.16638203338005,0.267,0.193,1
"Grasp65",0.00011573348395725,0.297368236222948,0.132,0.083,1
"scrib",0.000115745943752132,0.129146078506803,0.501,0.399,1
"CG5045",0.000116029041515529,0.153966785017599,0.274,0.2,1
"Oat",0.000116190222327329,0.120879295571026,0.342,0.252,1
"SdhC",0.000116712982067308,0.158116494783478,0.524,0.417,1
"Opa1",0.00011734509054885,0.139933210551748,0.457,0.353,1
"mRpS34",0.000117635638818998,0.312356899026933,0.143,0.092,1
"jar",0.000117763431382981,0.527271411842647,0.141,0.092,1
"CG12171",0.000118476682428511,0.118210713723032,0.238,0.168,1
"mRpS28",0.000118576480598223,0.306714497426292,0.138,0.088,1
"Cortactin",0.000119610891598012,0.238507402609434,0.196,0.136,1
"CG17574",0.000120672592856809,0.181318187022999,0.373,0.288,1
"Cbp80",0.000120691586011017,0.284511347830546,0.148,0.096,1
"CG11414",0.000120712768917588,0.364192280193793,0.209,0.147,1
"CG5446",0.000120724166885086,0.173886797740079,0.387,0.293,1
"Taf12",0.000121881442582961,0.141906565247853,0.29,0.212,1
"sigmar",0.000122110566584596,0.184235014537721,0.167,0.11,1
"PDCD-5",0.000122246388308112,0.127096831184104,0.338,0.252,1
"cnk",0.000122394064177462,0.240436354330394,0.136,0.086,1
"Prosbeta6",0.000122456794250942,0.114316305822045,0.451,0.357,1
"mth",0.000122757034293133,0.143389052775182,0.346,0.262,1
"CG5746",0.0001231319749767,0.144909283707099,0.362,0.27,1
"CG4936",0.000123332382649034,0.419139094403788,0.086,0.048,1
"alphaSnap",0.000123413859750015,0.163781551181888,0.429,0.332,1
"Shc",0.000123895254135274,0.205098994793744,0.233,0.165,1
"fs(2)ltoPP43",0.000124574574284763,0.221915416132437,0.264,0.193,1
"Ilk",0.000124604019594576,0.114779621707888,0.403,0.307,1
"mld",0.000124744028890884,0.202569106391806,0.391,0.306,1
"Pfdn6",0.000124893625797504,0.244530985329255,0.288,0.213,1
"CG1640",0.000125343575612964,0.239780433832379,0.6,0.511,1
"Hel25E",0.000125611611342747,0.205810041102394,0.512,0.415,1
"CG13096",0.000125880022036125,0.224352061165377,0.366,0.284,1
"Tif-IA",0.000129792963310559,0.116037465782354,0.363,0.272,1
"Amun",0.000129906622533227,0.178308924089478,0.486,0.386,1
"Echs1",0.000130405087956528,0.155050942470986,0.563,0.458,1
"Su(var)205",0.000130504418300963,0.139504717278202,0.757,0.679,1
"CG4098",0.00013091435233393,0.19384541751817,0.185,0.124,1
"Prosbeta2",0.000131209335797056,0.141158761742619,0.444,0.341,1
"CG5323",0.000132557014210423,0.183099595815758,0.18,0.121,1
"AIMP3",0.000133504174920674,0.114917361831268,0.25,0.18,1
"CG3625",0.000133583237525513,0.263768644833973,0.082,0.045,1
"CG13506",0.0001335861362976,0.216654435791564,0.731,0.624,1
"CrebB",0.000134134645033591,0.211322954806249,0.562,0.454,1
"Spn27A",0.000135096762386696,0.223627610744105,0.297,0.222,1
"CG5758",0.000136818900850082,0.194243346111294,0.68,0.575,1
"Pp1alpha-96A",0.000139006876445795,0.180573615632306,0.625,0.52,1
"mRpS30",0.000139159773139476,0.510783674821738,0.081,0.044,1
"CYLD",0.00013986497353271,0.238533737535648,0.251,0.182,1
"CG6766",0.000139933382858441,0.264424807931612,0.189,0.13,1
"Abl",0.000140582531097273,0.239696932705489,0.588,0.494,1
"KCNQ",0.000140886697620714,0.229388421343277,0.362,0.275,1
"Pfrx",0.000141027546943182,0.390072704606074,0.197,0.138,1
"CG15098",0.000141041369960724,0.134145654212866,0.947,0.93,1
"CG3165",0.000141737254021654,0.360700163960846,0.148,0.097,1
"ATPsynO",0.000141857755683639,0.190940185173515,0.572,0.459,1
"Map60",0.000142348998153288,0.100295400991262,0.26,0.188,1
"ATPsynG",0.00014350448212892,0.164094039743774,0.682,0.583,1
"Ipk2",0.00014364761886942,0.314266269526571,0.177,0.121,1
"Pngl",0.000144521377508016,0.280953578910711,0.159,0.106,1
"Ythdf",0.000144889277275736,0.188661671398947,0.304,0.226,1
"p120ctn",0.000145183570767986,0.173342652246758,0.597,0.482,1
"RanBP3",0.000145604139438076,0.311618332664426,0.164,0.11,1
"Klc",0.000146868536619231,0.128013358338349,0.372,0.286,1
"colt",0.000147105673030826,0.136407453262383,0.247,0.176,1
"CG11710",0.000148416693676211,0.316100321035172,0.129,0.081,1
"Rsf1",0.000150015921964087,0.153632574469961,0.571,0.462,1
"CG11999",0.000150968143942126,0.15736137163808,0.179,0.121,1
"CG9346",0.000151301139520913,0.166873371165805,0.172,0.115,1
"ND-B14.5A",0.000153234710146024,0.140893039529182,0.287,0.21,1
"Vha55",0.00015339851988088,0.182292961542264,0.618,0.504,1
"dos",0.000153991461105614,0.158531711513591,0.32,0.239,1
"eco",0.000154420487264195,0.13353990089925,0.364,0.273,1
"vig2",0.000155342837503024,0.159745056453708,0.616,0.505,1
"GstE13",0.000155742827223039,0.486341857059802,0.084,0.046,1
"scaf6",0.00015658306062021,0.241498135875348,0.273,0.2,1
"Ipp",0.000156777429446469,0.20870275327328,0.139,0.09,1
"CG5397",0.000158001479529537,0.462015480385622,0.177,0.121,1
"TBCC",0.000158500385399056,0.245627730654675,0.136,0.087,1
"Cyp6a22",0.000158546810084142,0.387185346706675,0.128,0.081,1
"CG11309",0.000158957596321085,0.294124572122744,0.127,0.08,1
"CG42458",0.00015912158925521,0.397819948737174,0.156,0.103,1
"Sxl",0.000160689911121926,0.199836508226532,0.753,0.646,1
"CG14764",0.00016174829389027,0.337298441460134,0.141,0.091,1
"AnxB11",0.000161908727036197,0.164000592128528,0.646,0.543,1
"bun",0.000161960462299201,0.141915624035756,0.952,0.903,1
"CG13220",0.000162354868723014,0.101040769844978,0.182,0.122,1
"siz",0.00016248903361661,0.249619028511409,0.408,0.319,1
"RhoGAP71E",0.000163554851059371,0.208719158181003,0.634,0.522,1
"Cyp6v1",0.000163842580934036,0.127201652126982,0.444,0.346,1
"CG42327",0.000164160337012947,0.33503562841141,0.315,0.24,1
"CG8414",0.000164351757950856,0.386400413008498,0.153,0.101,1
"Uvrag",0.000164479593420074,0.426530020477636,0.13,0.083,1
"Syx7",0.000165073461170811,0.149984660602968,0.333,0.251,1
"CG12179",0.000165214507488205,0.291969597598194,0.133,0.085,1
"CG4858",0.000165770888929308,0.151227022227215,0.213,0.148,1
"fus",0.000166414413824033,0.194796698435578,0.536,0.425,1
