"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"grn",1.3275691761649e-19,1.09073308358668,0.02,0.006,1.57277120300256e-15
"CG10337",1.34103244852881e-19,0.206898057677618,0.184,0.136,1.58872114177208e-15
"CG12129",1.40736003910516e-19,0.115539273242998,0.338,0.27,1.66729943832789e-15
"stau",1.41780656626444e-19,0.217536590580797,0.222,0.168,1.67967543905348e-15
"bic",1.46516055089144e-19,0.109900734267077,0.917,0.876,1.73577570464109e-15
"CG4631",1.48247949752936e-19,0.189665068277233,0.066,0.038,1.75629346072304e-15
"RanBPM",1.51097889322402e-19,0.114180914457208,0.372,0.3,1.79005669480249e-15
"Zn72D",1.58416902528076e-19,0.129670949926826,0.236,0.18,1.87676504425012e-15
"IPIP",1.59267302149931e-19,0.182664846931912,0.206,0.154,1.88683972857023e-15
"CG1965",1.59967535496958e-19,0.144990556192218,0.267,0.207,1.89513539303246e-15
"RhoGDI",1.64477315193164e-19,0.180891153937979,0.716,0.633,1.94856275309341e-15
"CG11771",1.64839265552636e-19,0.159793513287444,0.208,0.155,1.95285077900208e-15
"SelG",1.67271328769057e-19,0.102557035105817,0.577,0.489,1.98166343192702e-15
"TTLL12",1.70205691390188e-19,0.374671456632118,0.17,0.123,2.01642682589955e-15
"Ubi-p63E",1.79700075497162e-19,0.131746312571332,0.756,0.661,2.12890679441488e-15
"CG13551",1.85188843781301e-19,0.108994969387335,0.807,0.73,2.19393223227707e-15
"Men",1.91795542498317e-19,0.145946111742423,0.415,0.34,2.27220179197756e-15
"rgn",2.01152608500341e-19,0.206799570331808,0.81,0.748,2.38305495290354e-15
"Scsalpha1",2.05756776689878e-19,0.122593690954819,0.673,0.588,2.43760053344499e-15
"sbb",2.26829812919618e-19,-0.19044004920511,0.855,0.85,2.68725279365872e-15
"CG4250",2.49699585507989e-19,-0.153048529864411,0.565,0.491,2.95819098951314e-15
"CG9951",2.53009111831207e-19,0.134504244432745,0.156,0.111,2.99739894786431e-15
"Sf3b6",2.57513216766671e-19,0.105646062212697,0.583,0.497,3.05075907903475e-15
"CG8112",2.57578041521782e-19,0.181136831807569,0.197,0.147,3.05152705790855e-15
"Cyp6a20",2.61221735317265e-19,0.323541332584808,0.102,0.066,3.09469389830364e-15
"CG31360",2.81300486677041e-19,0.169368447574992,0.271,0.211,3.33256686566291e-15
"Sf3a2",2.84838861084896e-19,0.150016516267685,0.25,0.193,3.37448598727276e-15
"Nlp",2.85759519590166e-19,0.137301868823344,0.739,0.668,3.3853930285847e-15
"CG10939",2.94649882662571e-19,0.368027160363333,0.534,0.462,3.49071715990348e-15
"cer",2.97239621143101e-19,0.199121569268324,0.629,0.544,3.52139779168231e-15
"Zyx",2.97511674107396e-19,0.113995107238846,0.606,0.517,3.52462080315032e-15
"UQCR-C1",2.98215544622923e-19,0.124911041089523,0.686,0.603,3.53295955714776e-15
"trc",3.18895594652744e-19,0.110014831701776,0.18,0.132,3.77795610985106e-15
"RfC4",3.20980469392564e-19,0.226399787003979,0.264,0.206,3.80265562089371e-15
"SmB",3.37701247843496e-19,0.114493108447807,0.51,0.426,4.00074668320189e-15
"CG12177",3.39035204329092e-19,0.585358574427444,0.151,0.109,4.01655006568676e-15
"Nak",3.64825445473678e-19,0.168194866352702,0.207,0.155,4.32208705252666e-15
"cag",3.66549106073014e-19,0.439506629360035,0.083,0.052,4.342507259647e-15
"CG17065",3.67688379753806e-19,0.110888293268137,0.286,0.224,4.35600423494333e-15
"Drp1",3.80859387640012e-19,0.170972681232237,0.219,0.166,4.51204116537122e-15
"hook",3.87763371744229e-19,0.226871135497597,0.249,0.192,4.59383266505388e-15
"qm",4.4046213014406e-19,0.10502207203972,0.242,0.186,5.21815485581668e-15
"CG14764",4.42097505924803e-19,0.147696462478087,0.196,0.145,5.23752915269114e-15
"CG6686",4.67297226229e-19,0.103585736069421,0.297,0.234,5.53607023913496e-15
"Aos1",4.85300501318058e-19,0.11741979862467,0.474,0.398,5.74935503911504e-15
"Prosbeta7",4.87545220868175e-19,0.136636729682834,0.575,0.492,5.77594823162527e-15
"Kap-alpha1",4.91241618947455e-19,0.135165319120896,0.202,0.151,5.8197394596705e-15
"Dro",4.94994110002952e-19,0.314628955129566,0.089,0.058,5.86419522120497e-15
"Prp19",5.06112417989793e-19,0.202212930871223,0.268,0.208,5.99591381592508e-15
"Idh",5.19708164033054e-19,0.101176158985262,0.7,0.624,6.1569826192996e-15
"Arpc5",5.30516783357705e-19,0.108516440311618,0.62,0.529,6.28503233243873e-15
"CG11414",5.53334775930301e-19,0.176217088812347,0.323,0.258,6.55535709044627e-15
"CG5853",5.63065516274261e-19,0.159285113069557,0.193,0.144,6.67063717130118e-15
"CG12730",5.79486997458284e-19,0.203853254509684,0.202,0.151,6.86518245888829e-15
"TBPH",6.57727397939648e-19,0.125203830530528,0.224,0.171,7.792096483391e-15
"mib2",6.72372314670838e-19,0.220381020663595,0.136,0.095,7.96559481190542e-15
"Inx7",6.87690985919048e-19,0.24916419941269,0.245,0.19,8.14707511018296e-15
"CG7414",7.46104796521685e-19,0.109196661959899,0.714,0.629,8.8391035243924e-15
"CG11089",7.60293858537852e-19,0.149246244183838,0.553,0.48,9.00720134209793e-15
"CG2972",7.73114592109433e-19,0.131598624078435,0.286,0.223,9.15908857272046e-15
"CG7956",8.01155513820465e-19,0.275763942980099,0.132,0.092,9.49128937223105e-15
"LRR",8.04585266259692e-19,0.137556728781666,0.518,0.432,9.53192164937857e-15
"RPA3",8.06509388599061e-19,0.162537807762031,0.435,0.362,9.55471672673307e-15
"RhoGAP5A",8.13703462907661e-19,0.238107135074661,0.167,0.121,9.63994492506706e-15
"Gbp2",9.49909527529814e-19,0.318481333610985,0.11,0.073,1.12535781726457e-14
"CG11753",9.53268963774521e-19,0.108853720301118,0.325,0.26,1.12933774138368e-14
"mRpL24",1.01045013989795e-18,0.134973826704049,0.326,0.259,1.1970802807371e-14
"Obp99a",1.04063604923826e-18,0.349578061664935,0.306,0.248,1.23284152753257e-14
"CG32486",1.10583859247139e-18,-0.354874276681649,0.746,0.716,1.31008698050086e-14
"CG8397",1.18135703026765e-18,0.102229715297323,0.443,0.364,1.39955367375809e-14
"Alg2",1.23274140026978e-18,0.144044626890181,0.214,0.162,1.46042873689961e-14
"CG14907",1.25502527841448e-18,0.254404947064071,0.16,0.116,1.48682844733763e-14
"cib",1.2708368587595e-18,0.309004275491124,0.886,0.83,1.50556042657238e-14
"CG7702",1.28744197735865e-18,0.141448456218003,0.369,0.302,1.52523251057679e-14
"mRpL16",1.3166749528029e-18,0.170460608149619,0.33,0.264,1.5598648165856e-14
"Rrp47",1.32363937140146e-18,0.110023344510122,0.423,0.346,1.5681155632993e-14
"MAN1",1.32496993025538e-18,0.165218482546451,0.173,0.127,1.56969187637354e-14
"CG1764",1.33799682847692e-18,0.15376184514098,0.178,0.13,1.58512484269661e-14
"bark",1.35702693409311e-18,0.392076015780371,0.369,0.311,1.6076698088201e-14
"Su(z)12",1.35815303562558e-18,0.124807093671829,0.234,0.179,1.60900390130562e-14
"cyp33",1.36909162014876e-18,0.249082321055135,0.201,0.152,1.62196284239024e-14
"beta4GalNAcTA",1.45686215582454e-18,0.13043812371853,0.159,0.115,1.72594459600533e-14
"ND-B18",1.46376622584589e-18,0.100527589683666,0.635,0.544,1.73412384775963e-14
"CG31650",1.47046658629228e-18,0.152355027181879,0.262,0.203,1.74206176478046e-14
"fidipidine",1.4801042431324e-18,0.326324066095984,0.133,0.092,1.75347949683896e-14
"CG32856",1.51999545695682e-18,0.216076261204764,0.146,0.104,1.80073861785674e-14
"CG14613",1.53135672713937e-18,0.230491810402463,0.236,0.182,1.81419831464201e-14
"Vml",1.59758886642963e-18,-2.66219251465805,0.033,0.059,1.89266353005919e-14
"mRpS30",1.75011206789657e-18,0.201991357115657,0.18,0.132,2.07335776683707e-14
"TM9SF4",1.80766756288868e-18,0.145776190382682,0.236,0.181,2.14154376175422e-14
"be",1.82442708674975e-18,0.1263643168208,0.582,0.501,2.16139876967242e-14
"yellow-g",1.87438143229017e-18,-5.41666764440983,0.002,0.013,2.22057968283416e-14
"CG6583",1.94578638054961e-18,0.229720776743082,0.265,0.209,2.30517312503713e-14
"CG32278",1.94627557163335e-18,0.122306904157191,0.41,0.337,2.30575266971402e-14
"CG10417",1.96494806675819e-18,0.100712120487209,0.567,0.484,2.32787397468843e-14
"Atu",1.97927744551291e-18,0.112714146643461,0.259,0.201,2.34484998969914e-14
"SNRPG",2.00035513126172e-18,0.1383292865051,0.48,0.401,2.36982072400575e-14
"Spindly",2.01126198319475e-18,0.207759079227367,0.176,0.13,2.38274207149083e-14
"CG9684",2.01639313516673e-18,0.16632642740414,0.26,0.203,2.38882094723202e-14
"COX7C",2.05457221108401e-18,0.106409887758702,0.701,0.609,2.43405169847122e-14
"CG9547",2.0557842999528e-18,0.137376360535524,0.199,0.149,2.43548766015409e-14
"Tsp66E",2.0875840055587e-18,-0.102767887454238,0.188,0.138,2.47316077138539e-14
"CG15093",2.10236324165157e-18,0.174418117095731,0.479,0.409,2.49066973238461e-14
"MTA1-like",2.23591934549202e-18,0.11769945212031,0.269,0.209,2.6488936486044e-14
"CG12081",2.27782139344864e-18,0.174722090661082,0.157,0.114,2.69853500481861e-14
"Miro",2.29586989874617e-18,0.150277568582698,0.189,0.141,2.71991706904459e-14
"CG7971",2.39043589043965e-18,0.100976537462778,0.546,0.462,2.83194939940385e-14
"upd3",2.39069688276472e-18,0.585805218788988,0.078,0.049,2.83225859701136e-14
"mfas",2.44602005263093e-18,0.105663869945571,0.445,0.372,2.89779995635186e-14
"Vps25",2.45497217599785e-18,0.114412969485381,0.319,0.254,2.90840553690465e-14
"pirk",2.52144748607567e-18,1.09251555741809,0.057,0.033,2.98715883675384e-14
"CG10286",2.59019730340732e-18,0.100782782542755,0.365,0.293,3.06860674534666e-14
"Nop56",2.65958561791881e-18,0.14317451781157,0.686,0.613,3.15081108154841e-14
"CG31249",2.79226824549575e-18,0.420096588030426,0.1,0.067,3.30800019043881e-14
"CG4404",2.90759688203216e-18,0.102278667283473,0.687,0.599,3.4446300261435e-14
"CG14657",3.11507073195947e-18,0.118491555079235,0.254,0.197,3.69042429615238e-14
"Taldo",3.18349357003972e-18,0.15283117640429,0.67,0.6,3.77148483242605e-14
"CG5326",3.29197062913753e-18,-1.00309459851744,0.183,0.223,3.89999760433923e-14
"mtSSB",3.30115856711003e-18,0.105824496252736,0.47,0.387,3.91088255445525e-14
"CG11007",3.44526306056061e-18,0.107228067147644,0.262,0.203,4.08160314784615e-14
"Spt-I",3.52161050952279e-18,0.185340413770935,0.312,0.249,4.17205197063165e-14
"CHMP2B",3.7671293256083e-18,0.100027533437463,0.263,0.206,4.46291811204815e-14
"CG8778",3.84792761975281e-18,0.120044819762077,0.233,0.178,4.55863985112116e-14
"mRpS34",3.9030134101066e-18,0.15492154858032,0.286,0.225,4.62389998695329e-14
"fok",4.27234073405894e-18,-0.146263480763176,0.792,0.765,5.06144206763963e-14
"CG1316",4.37519709951199e-18,0.131605465145002,0.347,0.281,5.18329600379185e-14
"CG16953",4.66972300981665e-18,0.124978892320693,0.238,0.184,5.53222084972978e-14
"sei",5.26679469043478e-18,0.28421773650767,0.119,0.082,6.23957166975808e-14
"CG3065",5.45715177860278e-18,0.166393757321732,0.16,0.117,6.46508771211072e-14
"DMAP1",5.85216054177928e-18,0.198271972611231,0.249,0.194,6.93305459384592e-14
"CG2091",5.91463807624918e-18,0.184003949663152,0.225,0.173,7.0070717289324e-14
"Diap1",6.16984089161009e-18,0.271379979201738,0.75,0.669,7.30941050429048e-14
"hpo",6.19940252296592e-18,0.162064697778983,0.108,0.072,7.34443216895773e-14
"Ric",6.3183822152922e-18,0.330372130110342,0.159,0.116,7.48538741045666e-14
"TyrRS",6.393335325542e-18,0.121326939697465,0.46,0.382,7.5741843601696e-14
"CG3168",6.4434731327681e-18,-0.703189309493189,0.24,0.287,7.63358262039037e-14
"kz",6.88427987749804e-18,0.135732911471469,0.298,0.238,8.15580637087193e-14
"CG12054",7.02180931367427e-18,0.129682227877184,0.491,0.415,8.31873749390991e-14
"dock",7.09719138735616e-18,0.122592042946839,0.187,0.139,8.40804263660085e-14
"Taf2",7.74264282821015e-18,0.178877704225008,0.15,0.108,9.17270895858057e-14
"EloC",7.9337042583281e-18,0.110998096751608,0.694,0.604,9.3990594348413e-14
"Bub1",8.4788473000662e-18,0.216396666780693,0.128,0.09,1.00448903963884e-13
"Taf1",8.48159977267846e-18,0.247720100461455,0.143,0.102,1.00481512506922e-13
"alpha-Est10",9.11753294554233e-18,0.345220698781529,0.143,0.103,1.0801541280584e-13
"mago",9.32443176507854e-18,0.103092765791155,0.492,0.413,1.10466543120885e-13
"msd5",1.02886530423568e-17,0.395496564031985,0.096,0.063,1.21889672592801e-13
"Mys45A",1.04548246416432e-17,0.125832960404401,0.448,0.373,1.23858307529547e-13
"Tmc",1.06025388181527e-17,0.639608681236986,0.062,0.036,1.25608277378655e-13
"ear",1.08703367180884e-17,0.203069883861241,0.173,0.128,1.28780879099193e-13
"CG6659",1.19061920025883e-17,0.345637686980954,0.15,0.108,1.41052656654663e-13
"nrv1",1.31378470799245e-17,0.223343386079118,0.611,0.536,1.55644074355865e-13
"Sac1",1.43390962327239e-17,0.104631642920443,0.269,0.212,1.6987527306908e-13
"CG14230",1.54893209626795e-17,0.155713030003641,0.282,0.223,1.83501985444864e-13
"AdamTS-B",1.6325102095966e-17,0.152159265861604,0.136,0.097,1.93403484530909e-13
"Arfip",1.68142343214051e-17,0.243463167810897,0.117,0.081,1.99198234005686e-13
"CG7523",1.70038517662884e-17,0.264278218879425,0.144,0.103,2.01444631875218e-13
"CG9917",1.70284016214314e-17,0.105047273907618,0.409,0.336,2.01735474009098e-13
"CG8441",1.75257958719024e-17,0.144485003800506,0.236,0.183,2.07628103694428e-13
"CG32579",1.85664417044658e-17,0.289126855390997,0.14,0.1,2.19956634872807e-13
"Nrg",2.03842711579637e-17,0.47913707225741,0.864,0.803,2.41492460408396e-13
"Bmcp",2.22103659136306e-17,0.114170173830462,0.343,0.279,2.63126204978782e-13
"CG12880",2.24360842086697e-17,0.659056698736015,0.058,0.034,2.65800289620109e-13
"fkh",2.31210866226234e-17,-0.89826297837748,0.027,0.05,2.73915513218219e-13
"dpr8",2.32120556320249e-17,0.298337782333418,0.184,0.139,2.749932230726e-13
"GstE1",2.33703150151483e-17,0.12111483255088,0.306,0.247,2.76868121984462e-13
"CG5255",2.39214980936131e-17,3.41834920242779,0.013,0.003,2.83397987915034e-13
"CG3603",2.41719130942015e-17,0.172415154252004,0.22,0.169,2.86364654427005e-13
"Aatf",2.41982330091078e-17,0.136870719235184,0.275,0.217,2.866764664589e-13
"CG10979",2.47437636040159e-17,0.139447840671806,0.181,0.134,2.93139367416776e-13
"Ssrp",2.49361039752036e-17,0.118352772770585,0.418,0.348,2.95418023794237e-13
"mRpL30",2.65282812451583e-17,0.119615183528767,0.479,0.401,3.1428054791139e-13
"pod1",2.65663756721602e-17,0.142770913364497,0.354,0.289,3.14731852588082e-13
"CG31689",2.66806342184531e-17,0.28972606633062,0.365,0.303,3.16085473586014e-13
"mRNA-cap",2.6712242855419e-17,0.154160627600154,0.181,0.135,3.16459941108149e-13
"CG34126",2.75781295016254e-17,0.191423969807657,0.205,0.157,3.26718100205756e-13
"Lam",2.8915802172507e-17,0.112644026109849,0.592,0.519,3.4256550833769e-13
"CG2211",2.93110720454319e-17,0.153924063256205,0.162,0.119,3.47248270522232e-13
"CG9641",2.99989713774297e-17,0.298319260230056,0.126,0.088,3.5539781390841e-13
"pcs",3.09192717340625e-17,0.107650734868743,0.682,0.599,3.66300612233438e-13
"CG7326",3.37297187437962e-17,0.14316779220337,0.163,0.12,3.99595977957753e-13
"CG12398",3.53266166437645e-17,-2.8039459908096,0.008,0.022,4.18514427378678e-13
"Rchy1",3.63406292215685e-17,0.602939151656349,0.072,0.045,4.30527434387922e-13
"Atox1",3.70441682483524e-17,0.136989423831512,0.315,0.253,4.38862261238231e-13
"CG13704",3.83019132927534e-17,-0.961418308656891,0.032,0.057,4.5376276677925e-13
"pps",3.83385661717749e-17,0.103773394345295,0.152,0.11,4.54196993437017e-13
"Mcr",3.83638736571556e-17,0.196825078125861,0.308,0.249,4.54496811216323e-13
"CG5110",4.0053047567473e-17,0.165441818256964,0.218,0.168,4.74508454531853e-13
"CHES-1-like",4.31767172706713e-17,-0.402627475716591,0.647,0.642,5.11514569505643e-13
"Ero1L",4.37648776384578e-17,0.100830024527785,0.17,0.126,5.18482505382809e-13
"pont",4.38548156051967e-17,0.105041495284902,0.39,0.32,5.19548000474765e-13
"CG8066",4.44773829561984e-17,0.40949774519322,0.211,0.165,5.26923555882083e-13
"Ipk2",4.65245714349073e-17,0.25385455873122,0.18,0.135,5.51176597789347e-13
"Inx2",4.71496206714257e-17,0.118462535411813,0.729,0.648,5.58581556094381e-13
"ATPsyndelta",4.78894792262082e-17,0.120248557066533,0.711,0.636,5.67346660392888e-13
"mthl3",4.88834572953151e-17,0.116446306192224,0.605,0.523,5.79122318577598e-13
"CG14401",4.9675807043282e-17,0.613758440164204,0.085,0.055,5.88509286041762e-13
"side-VIII",5.19402608432304e-17,0.501606892431444,0.088,0.057,6.1533627020975e-13
"lqfR",6.38693110375642e-17,0.173724325441794,0.181,0.136,7.56659727862023e-13
"CG1407",6.50375870682517e-17,0.120400809946302,0.204,0.155,7.70500293997578e-13
"CG34198",6.58009765649566e-17,-0.99375212828337,0.033,0.058,7.7954416936504e-13
"CG5510",6.59278336680617e-17,0.17627108887379,0.215,0.165,7.81047045465527e-13
"Tsp42Ej",7.26429493028873e-17,0.40607390396322,0.069,0.042,8.60601020391306e-13
"CG12012",7.65722324978165e-17,0.124069200616018,0.528,0.447,9.07151238401632e-13
"CG4281",7.76168149509063e-17,0.231358087718277,0.214,0.165,9.19526406723387e-13
"Zip99C",8.14857789860661e-17,0.255922932777925,0.267,0.213,9.65362023647925e-13
"rig",8.17706200144063e-17,0.195216497815917,0.121,0.084,9.68736535310671e-13
"Chi",8.34516112968507e-17,0.168829588355089,0.129,0.091,9.8865123903379e-13
"CG34207",8.66439815316971e-17,0.217235798686064,0.119,0.083,1.02647124920602e-12
"DCTN4-p62",8.93763868279962e-17,0.139628153725496,0.152,0.111,1.05884205475127e-12
"CG9149",8.98988003158014e-17,0.191786513510832,0.272,0.215,1.0650310873413e-12
"Fst",9.45932718069493e-17,-2.51269756836231,0.006,0.019,1.12064649109693e-12
"wls",9.64378981257477e-17,0.302046046237018,0.117,0.082,1.14249977909573e-12
"Ubi-p5E",9.79418707956803e-17,0.1131497422284,0.863,0.794,1.16031734331643e-12
"Nsun2",1.00674631710971e-16,0.133671543374445,0.238,0.185,1.19269236187987e-12
"Mur29B",1.01981800358745e-16,-1.15562423485777,0.021,0.041,1.20817838885005e-12
"AP-1mu",1.03351210739705e-16,0.142849991884048,0.294,0.234,1.22440179363328e-12
"CG11878",1.06850791082706e-16,-1.02466852186229,0.015,0.033,1.26586132195682e-12
"CG3662",1.1786951688477e-16,0.121975693405228,0.715,0.633,1.39640016653387e-12
"Mpcp2",1.18871593506393e-16,0.108589767311126,0.585,0.503,1.40827176827024e-12
"CG3987",1.20363283034711e-16,-1.45933453878267,0.02,0.04,1.42594381411223e-12
"Klp67A",1.2148336571682e-16,0.219522280196214,0.131,0.092,1.43921343364716e-12
"CG8036",1.21815401372632e-16,0.2182077560395,0.574,0.514,1.44314706006157e-12
"CG13309",1.2673368433342e-16,-1.87515966757541,0.006,0.019,1.50141395829802e-12
"CG9416",1.33094049066775e-16,0.338277281372705,0.087,0.056,1.57676519929408e-12
"ZnT41F",1.34202242649902e-16,0.129015407262556,0.193,0.147,1.58989396867338e-12
"Hel25E",1.35388959568681e-16,0.113121977027568,0.646,0.566,1.60395300401016e-12
"Pvf1",1.38583614450567e-16,0.47992451240029,0.246,0.196,1.64180008039587e-12
"CG7483",1.39584743037897e-16,0.144454264749992,0.252,0.198,1.65366045076997e-12
"CG14104",1.49250145200499e-16,0.207122267904555,0.2,0.152,1.76816647019032e-12
"mor",1.51646499124948e-16,0.140728360836604,0.198,0.151,1.79655607513325e-12
"CG32521",1.57169659471464e-16,0.100586109072685,0.787,0.708,1.86198895575844e-12
"PIG-L",1.64455483854117e-16,0.340792677405058,0.112,0.077,1.94830411721972e-12
"c11.1",1.66721238169119e-16,0.263714103642535,0.14,0.102,1.97514650858955e-12
"loqs",1.66838039378763e-16,0.428284617780688,0.12,0.084,1.97653025252021e-12
"mip120",1.7594024624062e-16,0.125708190422342,0.164,0.121,2.08436409721263e-12
"Arc2",1.79243579626109e-16,0.186333813711086,0.285,0.227,2.12349868783051e-12
"betaTub60D",1.79907428546404e-16,0.122670753087235,0.657,0.583,2.13136330598925e-12
"CG3176",1.8038225304722e-16,0.339873317130886,0.096,0.064,2.13698855185041e-12
"CG15210",1.80626013656323e-16,0.321152860175554,0.152,0.112,2.13987638378646e-12
"dpp",1.84819687214571e-16,0.246469027154445,0.155,0.114,2.18955883443102e-12
"Pex3",2.05953865461915e-16,0.207891430621766,0.164,0.122,2.43993544412731e-12
"fan",2.17941247522731e-16,0.900353788860897,0.022,0.008,2.58194995940179e-12
"Coop",2.24409048692206e-16,0.177125419415612,0.241,0.188,2.65857399985656e-12
"slmo",2.33169219180367e-16,0.152536441105002,0.324,0.264,2.76235573962981e-12
"nero",2.50925886018255e-16,0.189961127463059,0.293,0.234,2.97271897165826e-12
"CG10435",2.55366722239449e-16,0.100931950954208,0.144,0.104,3.02532955837076e-12
"Ranbp9",2.62946428999127e-16,0.13261755153132,0.251,0.199,3.11512634435265e-12
"mip40",2.85173123526632e-16,0.11408708242215,0.341,0.278,3.37844599442001e-12
"Sk2",2.85904774763722e-16,0.175093092691316,0.202,0.154,3.38711386662582e-12
